"id","district_id","name_th","name_en","status","created_on","created_by","updated_on","updated_by"
"500","83","หนองไม้ซุง","Nong Mai Sung","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"501","83","อุทัย","Uthai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"502","83","เสนา","Sena","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"503","83","หนองน้ำส้ม","Nong Nam Som","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"504","83","โพสาวหาญ","Pho Sao Han","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"505","83","ธนู","Thanu","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"506","83","ข้าวเม่า","Khao Mao","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"507","84","หัวไผ่","Hua Phai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"508","84","กะทุ่ม","Kathum","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"509","84","มหาราช","Maharat","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"510","84","น้ำเต้า","Namtao","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"511","84","บางนา","Bang Na","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"512","84","โรงช้าง","Rong Chang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"513","84","เจ้าปลุก","Chao Pluk","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"514","84","พิตเพียน","Phit Phian","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"515","84","บ้านนา","Ban Na","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"516","84","บ้านขวาง","Ban Khwang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"517","84","ท่าตอ","Tha To","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"518","84","บ้านใหม่","Ban Mai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"519","85","บ้านแพรก","Ban Phraek","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"520","85","บ้านใหม่","Ban Mai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"521","85","สำพะเนียง","Sam Phaniang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"522","85","คลองน้อย","Khlong Noi","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"523","85","สองห้อง","Song Hong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"524","86","ตลาดหลวง","Talat Luang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"525","86","บางแก้ว","Bang Kaeo","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"526","86","ศาลาแดง","Sala Daeng","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"527","86","ป่างิ้ว","Pa Ngio","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"528","86","บ้านแห","Ban Hae","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"529","86","ตลาดกรวด","Talat Kruat","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"530","86","มหาดไทย","Mahatthai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"531","86","บ้านอิฐ","Ban It","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"532","86","หัวไผ่","Hua Phai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"533","86","จำปาหล่อ","Champa Lo","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"534","86","โพสะ","Pho Sa","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"535","86","บ้านรี","Ban Ri","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"536","86","คลองวัว","Khlong Wua","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"537","86","ย่านซื่อ","Yan Sue","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"538","87","จรเข้ร้อง","Chorakhe Rong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"539","87","ไชยภูมิ","Chaiyaphum","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"540","87","ชัยฤทธิ์","Chaiyarit","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"541","87","เทวราช","Thewarat","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"542","87","ราชสถิตย์","Ratsathit","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"543","87","ไชโย","Chaiyo","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"544","87","หลักฟ้า","Lak Fa","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"545","87","ชะไว","Chawai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"546","87","ตรีณรงค์","Tri Narong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"547","88","บางปลากด","Bang Pla Kot","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"548","88","ป่าโมก","Pa Mok","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"549","88","สายทอง","Sai Thong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"550","88","โรงช้าง","Rong Chang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"551","88","บางเสด็จ","Bang Sadet","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"552","88","นรสิงห์","Norasing","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"553","88","เอกราช","Ekkarat","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"554","88","โผงเผง","Phong Pheng","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"555","89","อ่างแก้ว","Ang Kaeo","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"556","89","อินทประมูล","Inthapramun","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"557","89","บางพลับ","Bang Phlap","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"558","89","หนองแม่ไก่","Nong Mae Kai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"559","89","รำมะสัก","Ram Masak","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"560","89","บางระกำ","Bang Rakam","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"561","89","โพธิ์รังนก","Pho Rang Nok","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"562","89","องครักษ์","Ongkharak","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"563","89","โคกพุทรา","Khok Phutsa","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"564","89","ยางซ้าย","Yang Chai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"565","89","บ่อแร่","Bo Rae","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"566","89","ทางพระ","Thang Phra","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"567","89","สามง่าม","Sam Ngam","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"568","89","บางเจ้าฉ่า","Bang Chao Cha","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"569","89","คำหยาด","Kham Yat","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"570","90","แสวงหา","Sawaeng Ha","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"571","90","ศรีพราน","Si Phran","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"572","90","บ้านพราน","Ban Phran","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"573","90","วังน้ำเย็น","Wang Nam Yen","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"574","90","สีบัวทอง","Si Bua Thong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"575","90","ห้วยไผ่","Huai Phai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"576","90","จำลอง","Chamlong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"577","91","ไผ่จำศีล","Phai Chamsin","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"578","91","ศาลเจ้าโรงทอง","San Chao Rong Thong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"579","91","ไผ่ดำพัฒนา","Phai Dam Patthana","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"580","91","สาวร้องไห้","Sao Rong Hai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"581","91","ท่าช้าง","Tha Chang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"582","91","ยี่ล้น","Yi Lon","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"583","91","บางจัก","Bang Chak","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"584","91","ห้วยคันแหลน","Huai Khan Laen","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"585","91","คลองขนาก","Khlong Khanak","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"586","91","ไผ่วง","Phai Wong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"587","91","สี่ร้อย","Si Roi","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"588","91","ม่วงเตี้ย","Muang Tia","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"589","91","หัวตะพาน","Hua Taphan","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"590","91","หลักแก้ว","Lak Kaeo","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"591","91","ตลาดใหม่","Talat Mai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"592","92","สามโก้","Sam Ko","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"593","92","ราษฎรพัฒนา","Ratsadon Phatthana","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"594","92","อบทม","Optom","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"595","92","โพธิ์ม่วงพันธ์","Pho Muang Phan","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"596","92","มงคลธรรมนิมิต","Mongkhontham Nimit","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"597","93","ทะเลชุบศร","Thale Chup Son","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"598","93","ท่าหิน","Tha Hin","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"599","93","กกโก","Kok Ko","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"600","93","โก่งธนู","Kong Thanu","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"601","93","เขาพระงาม","Khao Phra Ngam","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"602","93","เขาสามยอด","Khao Sam Yot","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"603","93","โคกกระเทียม","Khok Kathiam","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"604","93","โคกลำพาน","Khok Lamphan","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"605","93","โคกตูม","Khok Tum","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"606","93","งิ้วราย","Ngio Rai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"607","93","ดอนโพธิ์","Don Pho","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"608","93","ตะลุง","Talung","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"609","93","ท่าแค","Tha Khae","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"610","93","ท่าศาลา","Tha Sala","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"611","93","นิคมสร้างตนเอง","Nikhom Sang Ton-Eng","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"612","93","บางขันหมาก","Bang Khan Mak","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"613","93","บ้านข่อย","Ban Khoi","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"614","93","ท้ายตลาด","Thai Talat","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"615","93","ป่าตาล","Pa Tan","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"616","93","พรหมมาสตร์","Phrommat","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"617","93","โพธิ์เก้าต้น","Pho Kao Ton","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"618","93","โพธิ์ตรุ","Pho Tru","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"619","93","สี่คลอง","Si Khlong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"620","93","ถนนใหญ่","Thanon Yai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"621","94","พัฒนานิคม","Phatthana Nikhom","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"622","94","ช่องสาริกา","Chong Sarika","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"623","94","มะนาวหวาน","Manao Wan","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"624","94","ดีลัง","Di Lang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"625","94","โคกสลุง","Khok Salung","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"626","94","ชอนน้อย","Chon Noi","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"627","94","หนองบัว","Nong Bua","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"628","94","ห้วยขุนราม","Huai Khun Ram","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"629","94","น้ำสุด","Nam Sut","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"630","95","โคกสำโรง","Khok Samrong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"631","95","เกาะแก้ว","Ko Kaeo","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"632","95","ถลุงเหล็ก","Thalung Lek","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"633","95","หลุมข้าว","Lum Khao","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"634","95","ห้วยโป่ง","Huai Pong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"635","95","คลองเกตุ","Khlong Ket","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"636","95","สะแกราบ","Sakae Rap","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"637","95","เพนียด","Phaniat","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"638","95","วังเพลิง","Wang Phloeng","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"639","95","ดงมะรุม","Dong Marum","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"640","95","วังขอนขว้าง","Wang Khon Khwang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"641","95","วังจั่น","Wang Chan","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"642","95","หนองแขม","Nong Khaem","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"643","96","ลำนารายณ์","Lam Narai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"644","96","ชัยนารายณ์","Chai Narai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"645","96","ศิลาทิพย์","Sila Thip","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"646","96","ห้วยหิน","Huai Hin","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"647","96","ม่วงค่อม","Muang Khom","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"648","96","บัวชุม","Bua Chum","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"649","96","ท่าดินดำ","Tha Din Dam","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"650","96","มะกอกหวาน","Makok Wan","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"651","96","ซับตะเคียน","Sap Takhian","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"652","96","นาโสม","Na Som","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"653","96","หนองยายโต๊ะ","Nong Yai To","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"654","96","เกาะรัง","Ko Rang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"655","96","ท่ามะนาว","Tha Manao","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"656","96","นิคมลำนารายณ์","Nikhom Lam Narai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"657","96","ชัยบาดาล","Chai Badan","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"658","96","บ้านใหม่สามัคคี","Ban Mai Samakkhi","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"659","96","เขาแหลม","Khao Laem","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"660","97","ท่าวุ้ง","Tha Wung","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"661","97","บางคู้","Bang Khu","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"662","97","โพตลาดแก้ว","Pho Talat Kaeo","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"663","97","บางลี่","Bang Li","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"664","97","บางงา","Bang Nga","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"665","97","โคกสลุด","Khok Salut","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"666","97","เขาสมอคอน","Khao Samo Khon","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"667","97","หัวสำโรง","Hua Samrong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"668","97","ลาดสาลี","Lat Sali","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"669","97","มุจลินท์","Mutchalin","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"670","98","ไผ่ใหญ่","Phai Yai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"671","98","บ้านทราย","Ban Sai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"672","98","บ้านกล้วย","Ban Kluai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"673","98","ดงพลับ","Dong Phlap","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"674","98","บ้านชี","Ban Chi","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"675","98","พุคา","Phu Kha","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"676","98","หินปัก","Hin Pak","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"677","98","บางพึ่ง","Bang Phueng","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"678","98","หนองทรายขาว","Nong Sai Khao","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"679","98","บางกะพี้","Bang Kaphi","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"680","98","หนองเต่า","Nong Tao","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"681","98","โพนทอง","Phon Thong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"682","98","บางขาม","Bang Kham","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"683","98","ดอนดึง","Don Dueng","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"684","98","ชอนม่วง","Chon Muang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"685","98","หนองกระเบียน","Nong Krabian","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"686","98","สายห้วยแก้ว","Sai Huai Kaeo","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"687","98","มหาสอน","Mahason","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"688","98","หนองเมือง","Nong Mueang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"689","98","สนามแจง","Sanam Chaeng","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"690","99","ท่าหลวง","Tha Luang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"691","99","แก่งผักกูด","Kaeng Phak Kut","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"692","99","ซับจำปา","Sap Champa","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"693","99","หนองผักแว่น","Nong Phak Waen","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"694","99","ทะเลวังวัด","Thale Wang Wat","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"695","99","หัวลำ","Hua Lam","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"696","100","สระโบสถ์","Sa Bot","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"697","100","มหาโพธิ","Mahapho","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"698","100","ทุ่งท่าช้าง","Thung Tha Chang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"699","100","ห้วยใหญ่","Huai Yai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"700","100","นิยมชัย","Niyom Chai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"701","101","โคกเจริญ","Khok Charoen","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"702","101","ยางราก","Yang Rak","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"703","101","หนองมะค่า","Nong Makha","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"704","101","วังทอง","Wang Thong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"705","101","โคกแสมสาร","Khok Samae San","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"706","102","ลำสนธิ","Lam Sonthi","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"707","102","ซับสมบูรณ์","Sap Sombun","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"708","102","หนองรี","Nong Ri","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"709","102","กุดตาเพชร","Kut Ta Phet","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"710","102","เขารวก","Khao Ruak","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"711","102","เขาน้อย","Khao Noi","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"712","103","หนองม่วง","Nong Muang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"713","103","บ่อทอง","Bo Thong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"714","103","ดงดินแดง","Dong Din Daeng","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"715","103","ชอนสมบูรณ์","Chon Sombun","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"716","103","ยางโทน","Yang Thon","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"717","103","ชอนสารเดช","Chon Saradet","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"718","104","บางพุทรา","Bang Phutsa","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"719","104","บางมัญ","Bang Man","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"720","104","โพกรวม","Phok Ruam","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"721","104","ม่วงหมู่","Muang Mu","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"722","104","หัวไผ่","Hua Phai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"723","104","ต้นโพธิ์","Ton Pho","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"724","104","จักรสีห์","Chaksi","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"725","104","บางกระบือ","Bang Krabue","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"726","105","สิงห์","Sing","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"727","105","ไม้ดัด","Mai Dat","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"728","105","เชิงกลัด","Choeng Klat","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"729","105","โพชนไก่","Pho Chon Kai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"730","105","แม่ลา","Mae La","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"731","105","บ้านจ่า","Ban Cha","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"732","105","พักทัน","Phak Than","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"733","105","สระแจง","Sa Chaeng","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"734","106","โพทะเล","Pho Thale","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"735","106","บางระจัน","Bang Rachan","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"736","106","โพสังโฆ","Pho Sangkho","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"737","106","ท่าข้าม","Tha Kham","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"738","106","คอทราย","Kho Sai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"739","106","หนองกระทุ่ม","Nong Krathum","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"740","107","พระงาม","Phra Ngam","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"741","107","พรหมบุรี","Phrom Buri","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"742","107","บางน้ำเชี่ยว","Bang Nam Chiao","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"743","107","บ้านหม้อ","Ban Mo","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"744","107","บ้านแป้ง","Ban Paeng","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"745","107","หัวป่า","Hua Pa","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"746","107","โรงช้าง","Rong Chang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"747","108","ถอนสมอ","Thon Samo","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"748","108","โพประจักษ์","Pho Prachak","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"749","108","วิหารขาว","Wihan Khao","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"750","108","พิกุลทอง","Phikun Thong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
